INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-07-01T11:00:00-00:00,2019-07-01T12:00:00-00:00,2019-07-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,24.8717,1
2019-07-02T03:00:00-00:00,2019-07-02T04:00:00-00:00,2019-07-01,21,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,47.79996,1
2019-07-01T17:00:00-00:00,2019-07-01T18:00:00-00:00,2019-07-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,19.72093,1
2019-07-01T18:00:00-00:00,2019-07-01T19:00:00-00:00,2019-07-01,12,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,21.26081,1
2019-07-01T20:00:00-00:00,2019-07-01T21:00:00-00:00,2019-07-01,14,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,27.69628,1
2019-07-01T23:00:00-00:00,2019-07-02T00:00:00-00:00,2019-07-01,17,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,25.01249,1
2019-07-02T06:00:00-00:00,2019-07-02T07:00:00-00:00,2019-07-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,24.47508,1
2019-07-01T16:00:00-00:00,2019-07-01T17:00:00-00:00,2019-07-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,19.45866,1
2019-07-01T12:00:00-00:00,2019-07-01T13:00:00-00:00,2019-07-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,28.30963,1
2019-07-01T14:00:00-00:00,2019-07-01T15:00:00-00:00,2019-07-01,8,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,22.67973,1
2019-07-02T00:00:00-00:00,2019-07-02T01:00:00-00:00,2019-07-01,18,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,28.70329,1
2019-07-01T19:00:00-00:00,2019-07-01T20:00:00-00:00,2019-07-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,23.01439,1
2019-07-01T21:00:00-00:00,2019-07-01T22:00:00-00:00,2019-07-01,15,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,26.44766,1
2019-07-01T13:00:00-00:00,2019-07-01T14:00:00-00:00,2019-07-01,7,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,27.16262,1
2019-07-01T22:00:00-00:00,2019-07-01T23:00:00-00:00,2019-07-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,27.57696,1
2019-07-01T09:00:00-00:00,2019-07-01T10:00:00-00:00,2019-07-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,21.6733,1
2019-07-02T04:00:00-00:00,2019-07-02T05:00:00-00:00,2019-07-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,37.48266,1
2019-07-01T15:00:00-00:00,2019-07-01T16:00:00-00:00,2019-07-01,9,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,17.72114,1
2019-07-01T07:00:00-00:00,2019-07-01T08:00:00-00:00,2019-07-01,1,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,25.31243,1
2019-07-01T08:00:00-00:00,2019-07-01T09:00:00-00:00,2019-07-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,21.86284,1
2019-07-01T10:00:00-00:00,2019-07-01T11:00:00-00:00,2019-07-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,22.31581,1
2019-07-02T02:00:00-00:00,2019-07-02T03:00:00-00:00,2019-07-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,54.4002,1
2019-07-02T01:00:00-00:00,2019-07-02T02:00:00-00:00,2019-07-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,37.28349,1
2019-07-02T05:00:00-00:00,2019-07-02T06:00:00-00:00,2019-07-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,27.44716,1
2019-07-02T04:00:00-00:00,2019-07-02T05:00:00-00:00,2019-07-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-02T06:00:00-00:00,2019-07-02T07:00:00-00:00,2019-07-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T12:00:00-00:00,2019-07-01T13:00:00-00:00,2019-07-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-02T00:00:00-00:00,2019-07-02T01:00:00-00:00,2019-07-01,18,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-2.33174,2
2019-07-01T14:00:00-00:00,2019-07-01T15:00:00-00:00,2019-07-01,8,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T11:00:00-00:00,2019-07-01T12:00:00-00:00,2019-07-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T17:00:00-00:00,2019-07-01T18:00:00-00:00,2019-07-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T21:00:00-00:00,2019-07-01T22:00:00-00:00,2019-07-01,15,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-1.09826,2
2019-07-01T09:00:00-00:00,2019-07-01T10:00:00-00:00,2019-07-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T16:00:00-00:00,2019-07-01T17:00:00-00:00,2019-07-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T22:00:00-00:00,2019-07-01T23:00:00-00:00,2019-07-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T08:00:00-00:00,2019-07-01T09:00:00-00:00,2019-07-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-01T10:00:00-00:00,2019-07-01T11:00:00-00:00,2019-07-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-07-02T01:00:00-00:00,2019-07-02T02:00:00-00:00,2019-07-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-1.68,2
2019-07-01T19:00:00-00:00,2019-07-01T20:00:00-00:00,2019-07-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-1.82425,2
2019-07-02T02:00:00-00:00,2019-07-02T03:00:00-00:00,2019-07-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
