INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-05-01T13:00:00-00:00,2019-05-01T14:00:00-00:00,2019-05-01,7,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,40.17986,1
2019-05-02T01:00:00-00:00,2019-05-02T02:00:00-00:00,2019-05-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,37.61359,1
2019-05-01T18:00:00-00:00,2019-05-01T19:00:00-00:00,2019-05-01,12,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,14.18075,1
2019-05-01T17:00:00-00:00,2019-05-01T18:00:00-00:00,2019-05-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,16.70185,1
2019-05-01T10:00:00-00:00,2019-05-01T11:00:00-00:00,2019-05-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,19.30588,1
2019-05-01T08:00:00-00:00,2019-05-01T09:00:00-00:00,2019-05-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,20.36325,1
2019-05-02T06:00:00-00:00,2019-05-02T07:00:00-00:00,2019-05-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,26.49554,1
2019-05-02T05:00:00-00:00,2019-05-02T06:00:00-00:00,2019-05-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,34.22945,1
2019-05-02T00:00:00-00:00,2019-05-02T01:00:00-00:00,2019-05-01,18,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,24.16433,1
2019-05-01T11:00:00-00:00,2019-05-01T12:00:00-00:00,2019-05-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,23.11263,1
2019-05-01T09:00:00-00:00,2019-05-01T10:00:00-00:00,2019-05-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,19.0965,1
2019-05-01T12:00:00-00:00,2019-05-01T13:00:00-00:00,2019-05-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,35.43581,1
2019-05-02T03:00:00-00:00,2019-05-02T04:00:00-00:00,2019-05-01,21,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,56.07099,1
2019-05-01T14:00:00-00:00,2019-05-01T15:00:00-00:00,2019-05-01,8,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,32.13021,1
2019-05-01T16:00:00-00:00,2019-05-01T17:00:00-00:00,2019-05-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,17.57023,1
2019-05-01T15:00:00-00:00,2019-05-01T16:00:00-00:00,2019-05-01,9,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,21.46089,1
2019-05-01T21:00:00-00:00,2019-05-01T22:00:00-00:00,2019-05-01,15,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,16.41457,1
2019-05-01T23:00:00-00:00,2019-05-02T00:00:00-00:00,2019-05-01,17,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,16.66619,1
2019-05-01T22:00:00-00:00,2019-05-01T23:00:00-00:00,2019-05-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,17.76563,1
2019-05-01T19:00:00-00:00,2019-05-01T20:00:00-00:00,2019-05-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,13.9742,1
2019-05-02T02:00:00-00:00,2019-05-02T03:00:00-00:00,2019-05-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,59.59472,1
2019-05-01T07:00:00-00:00,2019-05-01T08:00:00-00:00,2019-05-01,1,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,23.01235,1
2019-05-02T04:00:00-00:00,2019-05-02T05:00:00-00:00,2019-05-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,43.86988,1
2019-05-01T20:00:00-00:00,2019-05-01T21:00:00-00:00,2019-05-01,14,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,LMP,LMP_PRC,NP15SLAK_5_N001,ALL,1,13.94047,1
2019-05-01T09:00:00-00:00,2019-05-01T10:00:00-00:00,2019-05-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-05-01T18:00:00-00:00,2019-05-01T19:00:00-00:00,2019-05-01,12,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-1.04205,2
2019-05-01T12:00:00-00:00,2019-05-01T13:00:00-00:00,2019-05-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-05-01T08:00:00-00:00,2019-05-01T09:00:00-00:00,2019-05-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-05-02T04:00:00-00:00,2019-05-02T05:00:00-00:00,2019-05-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.80329,2
2019-05-01T22:00:00-00:00,2019-05-01T23:00:00-00:00,2019-05-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-1.66809,2
2019-05-01T15:00:00-00:00,2019-05-01T16:00:00-00:00,2019-05-01,9,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-2.90665,2
2019-05-02T05:00:00-00:00,2019-05-02T06:00:00-00:00,2019-05-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.70105,2
2019-05-01T19:00:00-00:00,2019-05-01T20:00:00-00:00,2019-05-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.64989,2
