INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-06-01T20:00:00-00:00,2019-06-01T21:00:00-00:00,2019-06-01,14,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.00484,2
2019-06-01T19:00:00-00:00,2019-06-01T20:00:00-00:00,2019-06-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.25605,2
2019-06-01T18:00:00-00:00,2019-06-01T19:00:00-00:00,2019-06-01,12,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.2458,2
2019-06-01T14:00:00-00:00,2019-06-01T15:00:00-00:00,2019-06-01,8,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.64344,2
2019-06-01T15:00:00-00:00,2019-06-01T16:00:00-00:00,2019-06-01,9,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.29522,2
2019-06-02T05:00:00-00:00,2019-06-02T06:00:00-00:00,2019-06-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-02T00:00:00-00:00,2019-06-02T01:00:00-00:00,2019-06-01,18,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T10:00:00-00:00,2019-06-01T11:00:00-00:00,2019-06-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-02T01:00:00-00:00,2019-06-02T02:00:00-00:00,2019-06-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T07:00:00-00:00,2019-06-01T08:00:00-00:00,2019-06-01,1,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T22:00:00-00:00,2019-06-01T23:00:00-00:00,2019-06-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T23:00:00-00:00,2019-06-02T00:00:00-00:00,2019-06-01,17,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.4121,2
2019-06-01T13:00:00-00:00,2019-06-01T14:00:00-00:00,2019-06-01,7,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.26166,2
2019-06-01T11:00:00-00:00,2019-06-01T12:00:00-00:00,2019-06-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-02T06:00:00-00:00,2019-06-02T07:00:00-00:00,2019-06-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T12:00:00-00:00,2019-06-01T13:00:00-00:00,2019-06-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,-0.01334,2
2019-06-01T08:00:00-00:00,2019-06-01T09:00:00-00:00,2019-06-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T16:00:00-00:00,2019-06-01T17:00:00-00:00,2019-06-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.23848,2
2019-06-02T03:00:00-00:00,2019-06-02T04:00:00-00:00,2019-06-01,21,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T09:00:00-00:00,2019-06-01T10:00:00-00:00,2019-06-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T17:00:00-00:00,2019-06-01T18:00:00-00:00,2019-06-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.24347,2
2019-06-02T04:00:00-00:00,2019-06-02T05:00:00-00:00,2019-06-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-02T02:00:00-00:00,2019-06-02T03:00:00-00:00,2019-06-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0,2
2019-06-01T21:00:00-00:00,2019-06-01T22:00:00-00:00,2019-06-01,15,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCC,LMP_CONG_PRC,NP15SLAK_5_N001,ALL,1,0.23816,2
2019-06-01T20:00:00-00:00,2019-06-01T21:00:00-00:00,2019-06-01,14,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,3.82182,3
2019-06-01T22:00:00-00:00,2019-06-01T23:00:00-00:00,2019-06-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,14.16564,3
2019-06-01T13:00:00-00:00,2019-06-01T14:00:00-00:00,2019-06-01,7,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,17.48021,3
2019-06-01T19:00:00-00:00,2019-06-01T20:00:00-00:00,2019-06-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,3.15627,3
2019-06-01T10:00:00-00:00,2019-06-01T11:00:00-00:00,2019-06-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,16.32486,3
2019-06-01T14:00:00-00:00,2019-06-01T15:00:00-00:00,2019-06-01,8,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,8.07872,3
2019-06-01T15:00:00-00:00,2019-06-01T16:00:00-00:00,2019-06-01,9,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,3.84678,3
2019-06-01T11:00:00-00:00,2019-06-01T12:00:00-00:00,2019-06-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,18.01174,3
2019-06-01T12:00:00-00:00,2019-06-01T13:00:00-00:00,2019-06-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,21.20851,3
2019-06-02T03:00:00-00:00,2019-06-02T04:00:00-00:00,2019-06-01,21,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,49.96001,3
2019-06-01T16:00:00-00:00,2019-06-01T17:00:00-00:00,2019-06-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,2.38825,3
2019-06-01T18:00:00-00:00,2019-06-01T19:00:00-00:00,2019-06-01,12,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,0.97943,3
2019-06-01T08:00:00-00:00,2019-06-01T09:00:00-00:00,2019-06-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,18.5252,3
2019-06-02T00:00:00-00:00,2019-06-02T01:00:00-00:00,2019-06-01,18,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,17.73337,3
2019-06-02T01:00:00-00:00,2019-06-02T02:00:00-00:00,2019-06-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,27.06231,3
2019-06-02T02:00:00-00:00,2019-06-02T03:00:00-00:00,2019-06-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,41.92547,3
2019-06-02T05:00:00-00:00,2019-06-02T06:00:00-00:00,2019-06-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,24.13469,3
2019-06-01T23:00:00-00:00,2019-06-02T00:00:00-00:00,2019-06-01,17,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,12.05381,3
2019-06-01T07:00:00-00:00,2019-06-01T08:00:00-00:00,2019-06-01,1,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,22.91901,3
2019-06-01T09:00:00-00:00,2019-06-01T10:00:00-00:00,2019-06-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,16.36159,3
2019-06-02T04:00:00-00:00,2019-06-02T05:00:00-00:00,2019-06-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,31.57051,3
2019-06-01T17:00:00-00:00,2019-06-01T18:00:00-00:00,2019-06-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,1.04308,3
2019-06-01T21:00:00-00:00,2019-06-01T22:00:00-00:00,2019-06-01,15,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,8.32453,3
2019-06-02T06:00:00-00:00,2019-06-02T07:00:00-00:00,2019-06-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,19.31554,3
2019-06-02T00:00:00-00:00,2019-06-02T01:00:00-00:00,2019-06-01,18,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.05497,4
2019-06-01T20:00:00-00:00,2019-06-01T21:00:00-00:00,2019-06-01,14,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.04128,4
2019-06-01T18:00:00-00:00,2019-06-01T19:00:00-00:00,2019-06-01,12,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.01322,4
2019-06-01T19:00:00-00:00,2019-06-01T20:00:00-00:00,2019-06-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.03567,4
2019-06-01T21:00:00-00:00,2019-06-01T22:00:00-00:00,2019-06-01,15,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.09323,4
2019-06-01T17:00:00-00:00,2019-06-01T18:00:00-00:00,2019-06-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.00928,4
2019-06-01T07:00:00-00:00,2019-06-01T08:00:00-00:00,2019-06-01,1,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.46755,4
2019-06-01T10:00:00-00:00,2019-06-01T11:00:00-00:00,2019-06-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.36404,4
2019-06-01T12:00:00-00:00,2019-06-01T13:00:00-00:00,2019-06-01,6,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.4984,4
2019-06-01T13:00:00-00:00,2019-06-01T14:00:00-00:00,2019-06-01,7,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.30241,4
2019-06-02T03:00:00-00:00,2019-06-02T04:00:00-00:00,2019-06-01,21,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.56954,4
2019-06-02T04:00:00-00:00,2019-06-02T05:00:00-00:00,2019-06-01,22,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.29992,4
2019-06-02T06:00:00-00:00,2019-06-02T07:00:00-00:00,2019-06-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.21633,4
2019-06-01T15:00:00-00:00,2019-06-01T16:00:00-00:00,2019-06-01,9,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.02731,4
2019-06-02T05:00:00-00:00,2019-06-02T06:00:00-00:00,2019-06-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.32823,4
2019-06-01T23:00:00-00:00,2019-06-02T00:00:00-00:00,2019-06-01,17,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.14947,4
2019-06-01T22:00:00-00:00,2019-06-01T23:00:00-00:00,2019-06-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.09916,4
2019-06-01T08:00:00-00:00,2019-06-01T09:00:00-00:00,2019-06-01,2,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.35383,4
2019-06-01T09:00:00-00:00,2019-06-01T10:00:00-00:00,2019-06-01,3,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.37468,4
2019-06-01T11:00:00-00:00,2019-06-01T12:00:00-00:00,2019-06-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.41607,4
2019-06-02T01:00:00-00:00,2019-06-02T02:00:00-00:00,2019-06-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.12449,4
2019-06-01T14:00:00-00:00,2019-06-01T15:00:00-00:00,2019-06-01,8,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.0719,4
2019-06-01T16:00:00-00:00,2019-06-01T17:00:00-00:00,2019-06-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,0.02794,4
2019-06-02T02:00:00-00:00,2019-06-02T03:00:00-00:00,2019-06-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.44441,4
2019-06-01T19:00:00-00:00,2019-06-01T20:00:00-00:00,2019-06-01,13,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,3.03065,5
2019-06-01T10:00:00-00:00,2019-06-01T11:00:00-00:00,2019-06-01,4,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,16.23508,5
2019-06-01T14:00:00-00:00,2019-06-01T15:00:00-00:00,2019-06-01,8,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,7.3595,5
2019-06-01T15:00:00-00:00,2019-06-01T16:00:00-00:00,2019-06-01,9,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,3.45278,5
2019-06-01T17:00:00-00:00,2019-06-01T18:00:00-00:00,2019-06-01,11,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,1.00302,5
2019-06-01T18:00:00-00:00,2019-06-01T19:00:00-00:00,2019-06-01,12,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,0.93741,5
2019-06-02T01:00:00-00:00,2019-06-02T02:00:00-00:00,2019-06-01,19,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,26.19091,5
2019-06-01T20:00:00-00:00,2019-06-01T21:00:00-00:00,2019-06-01,14,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,3.66551,5
2019-06-01T21:00:00-00:00,2019-06-01T22:00:00-00:00,2019-06-01,15,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,7.97407,5
2019-06-01T22:00:00-00:00,2019-06-01T23:00:00-00:00,2019-06-01,16,0,SP26SLAK_5_N001,SP26SLAK_5_N001,SP26SLAK_5_N001,DAM,LMP,LMP_PRC,SP26SLAK_5_N001,ALL,1,13.6146,5
