,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
0,2019-02-01,1,0,NP15SLAK_5_N001,1,1,36.62123,2019-02-01 01:00:00+00:00,2019-02-01 02:00:00+00:00
3,2019-02-01,2,0,NP15SLAK_5_N001,1,1,35.84812,2019-02-01 02:00:00+00:00,2019-02-01 03:00:00+00:00
6,2019-02-01,3,0,NP15SLAK_5_N001,1,1,35.60431,2019-02-01 03:00:00+00:00,2019-02-01 04:00:00+00:00
9,2019-02-01,4,0,NP15SLAK_5_N001,1,1,35.4024,2019-02-01 04:00:00+00:00,2019-02-01 05:00:00+00:00
12,2019-02-01,5,0,NP15SLAK_5_N001,1,1,36.62816,2019-02-01 05:00:00+00:00,2019-02-01 06:00:00+00:00
15,2019-02-01,6,0,NP15SLAK_5_N001,1,1,42.663070000000005,2019-02-01 06:00:00+00:00,2019-02-01 07:00:00+00:00
18,2019-02-01,7,0,NP15SLAK_5_N001,1,1,49.38471,2019-02-01 07:00:00+00:00,2019-02-01 08:00:00+00:00
21,2019-02-01,8,0,NP15SLAK_5_N001,1,1,47.22895,2019-02-01 08:00:00+00:00,2019-02-01 09:00:00+00:00
24,2019-02-01,9,0,NP15SLAK_5_N001,1,1,36.90737,2019-02-01 09:00:00+00:00,2019-02-01 10:00:00+00:00
27,2019-02-01,10,0,NP15SLAK_5_N001,1,1,36.36025,2019-02-01 10:00:00+00:00,2019-02-01 11:00:00+00:00
30,2019-02-01,11,0,NP15SLAK_5_N001,1,1,33.79055,2019-02-01 11:00:00+00:00,2019-02-01 12:00:00+00:00
33,2019-02-01,12,0,NP15SLAK_5_N001,1,1,29.42322,2019-02-01 12:00:00+00:00,2019-02-01 13:00:00+00:00
36,2019-02-01,13,0,NP15SLAK_5_N001,1,1,29.605040000000002,2019-02-01 13:00:00+00:00,2019-02-01 14:00:00+00:00
39,2019-02-01,14,0,NP15SLAK_5_N001,1,1,34.66121,2019-02-01 14:00:00+00:00,2019-02-01 15:00:00+00:00
42,2019-02-01,15,0,NP15SLAK_5_N001,1,1,35.6361,2019-02-01 15:00:00+00:00,2019-02-01 16:00:00+00:00
45,2019-02-01,16,0,NP15SLAK_5_N001,1,1,40.15319,2019-02-01 16:00:00+00:00,2019-02-01 17:00:00+00:00
48,2019-02-01,17,0,NP15SLAK_5_N001,1,1,47.00713,2019-02-01 17:00:00+00:00,2019-02-01 18:00:00+00:00
51,2019-02-01,18,0,NP15SLAK_5_N001,1,1,52.66154,2019-02-01 18:00:00+00:00,2019-02-01 19:00:00+00:00
54,2019-02-01,19,0,NP15SLAK_5_N001,1,1,56.12375,2019-02-01 19:00:00+00:00,2019-02-01 20:00:00+00:00
57,2019-02-01,20,0,NP15SLAK_5_N001,1,1,49.3968,2019-02-01 20:00:00+00:00,2019-02-01 21:00:00+00:00
60,2019-02-01,21,0,NP15SLAK_5_N001,1,1,46.87962,2019-02-01 21:00:00+00:00,2019-02-01 22:00:00+00:00
63,2019-02-01,22,0,NP15SLAK_5_N001,1,1,44.35365,2019-02-01 22:00:00+00:00,2019-02-01 23:00:00+00:00
66,2019-02-01,23,0,NP15SLAK_5_N001,1,1,40.3344,2019-02-01 23:00:00+00:00,2019-02-02 00:00:00+00:00
69,2019-02-01,24,0,NP15SLAK_5_N001,1,1,37.60565,2019-02-02 00:00:00+00:00,2019-02-02 01:00:00+00:00
72,2019-02-02,1,0,NP15SLAK_5_N001,13,1,32.86858,2019-02-02 01:00:00+00:00,2019-02-02 02:00:00+00:00
75,2019-02-02,2,0,NP15SLAK_5_N001,13,1,31.017870000000002,2019-02-02 02:00:00+00:00,2019-02-02 03:00:00+00:00
78,2019-02-02,3,0,NP15SLAK_5_N001,13,1,30.65605,2019-02-02 03:00:00+00:00,2019-02-02 04:00:00+00:00
81,2019-02-02,4,0,NP15SLAK_5_N001,13,1,30.964340000000004,2019-02-02 04:00:00+00:00,2019-02-02 05:00:00+00:00
84,2019-02-02,5,0,NP15SLAK_5_N001,13,1,33.19984,2019-02-02 05:00:00+00:00,2019-02-02 06:00:00+00:00
87,2019-02-02,6,0,NP15SLAK_5_N001,13,1,34.2865,2019-02-02 06:00:00+00:00,2019-02-02 07:00:00+00:00
90,2019-02-02,7,0,NP15SLAK_5_N001,13,1,35.950179999999996,2019-02-02 07:00:00+00:00,2019-02-02 08:00:00+00:00
93,2019-02-02,8,0,NP15SLAK_5_N001,13,1,36.89075,2019-02-02 08:00:00+00:00,2019-02-02 09:00:00+00:00
96,2019-02-02,9,0,NP15SLAK_5_N001,13,1,40.22037,2019-02-02 09:00:00+00:00,2019-02-02 10:00:00+00:00
99,2019-02-02,10,0,NP15SLAK_5_N001,13,1,39.641870000000004,2019-02-02 10:00:00+00:00,2019-02-02 11:00:00+00:00
102,2019-02-02,11,0,NP15SLAK_5_N001,13,1,37.22578,2019-02-02 11:00:00+00:00,2019-02-02 12:00:00+00:00
105,2019-02-02,12,0,NP15SLAK_5_N001,13,1,35.67042,2019-02-02 12:00:00+00:00,2019-02-02 13:00:00+00:00
108,2019-02-02,13,0,NP15SLAK_5_N001,13,1,34.46792,2019-02-02 13:00:00+00:00,2019-02-02 14:00:00+00:00
111,2019-02-02,14,0,NP15SLAK_5_N001,13,1,33.96672,2019-02-02 14:00:00+00:00,2019-02-02 15:00:00+00:00
114,2019-02-02,15,0,NP15SLAK_5_N001,13,1,32.27315,2019-02-02 15:00:00+00:00,2019-02-02 16:00:00+00:00
117,2019-02-02,16,0,NP15SLAK_5_N001,13,1,34.45783,2019-02-02 16:00:00+00:00,2019-02-02 17:00:00+00:00
120,2019-02-02,17,0,NP15SLAK_5_N001,13,1,39.556090000000005,2019-02-02 17:00:00+00:00,2019-02-02 18:00:00+00:00
123,2019-02-02,18,0,NP15SLAK_5_N001,13,1,46.33868,2019-02-02 18:00:00+00:00,2019-02-02 19:00:00+00:00
126,2019-02-02,19,0,NP15SLAK_5_N001,13,1,47.74373,2019-02-02 19:00:00+00:00,2019-02-02 20:00:00+00:00
129,2019-02-02,20,0,NP15SLAK_5_N001,13,1,45.128679999999996,2019-02-02 20:00:00+00:00,2019-02-02 21:00:00+00:00
132,2019-02-02,21,0,NP15SLAK_5_N001,13,1,42.499629999999996,2019-02-02 21:00:00+00:00,2019-02-02 22:00:00+00:00
135,2019-02-02,22,0,NP15SLAK_5_N001,13,1,40.68235,2019-02-02 22:00:00+00:00,2019-02-02 23:00:00+00:00
138,2019-02-02,23,0,NP15SLAK_5_N001,13,1,38.10906,2019-02-02 23:00:00+00:00,2019-02-03 00:00:00+00:00
141,2019-02-02,24,0,NP15SLAK_5_N001,13,1,35.03392,2019-02-03 00:00:00+00:00,2019-02-03 01:00:00+00:00
144,2019-02-03,1,0,NP15SLAK_5_N001,25,1,31.78946,2019-02-03 01:00:00+00:00,2019-02-03 02:00:00+00:00
147,2019-02-03,2,0,NP15SLAK_5_N001,25,1,31.564040000000002,2019-02-03 02:00:00+00:00,2019-02-03 03:00:00+00:00
150,2019-02-03,3,0,NP15SLAK_5_N001,25,1,30.03384,2019-02-03 03:00:00+00:00,2019-02-03 04:00:00+00:00
153,2019-02-03,4,0,NP15SLAK_5_N001,25,1,29.28193,2019-02-03 04:00:00+00:00,2019-02-03 05:00:00+00:00
156,2019-02-03,5,0,NP15SLAK_5_N001,25,1,32.692820000000005,2019-02-03 05:00:00+00:00,2019-02-03 06:00:00+00:00
159,2019-02-03,6,0,NP15SLAK_5_N001,25,1,36.2362,2019-02-03 06:00:00+00:00,2019-02-03 07:00:00+00:00
162,2019-02-03,7,0,NP15SLAK_5_N001,25,1,38.520070000000004,2019-02-03 07:00:00+00:00,2019-02-03 08:00:00+00:00
165,2019-02-03,8,0,NP15SLAK_5_N001,25,1,36.51995,2019-02-03 08:00:00+00:00,2019-02-03 09:00:00+00:00
168,2019-02-03,9,0,NP15SLAK_5_N001,25,1,31.12343,2019-02-03 09:00:00+00:00,2019-02-03 10:00:00+00:00
171,2019-02-03,10,0,NP15SLAK_5_N001,25,1,30.25273,2019-02-03 10:00:00+00:00,2019-02-03 11:00:00+00:00
174,2019-02-03,11,0,NP15SLAK_5_N001,25,1,26.983,2019-02-03 11:00:00+00:00,2019-02-03 12:00:00+00:00
177,2019-02-03,12,0,NP15SLAK_5_N001,25,1,22.57452,2019-02-03 12:00:00+00:00,2019-02-03 13:00:00+00:00
180,2019-02-03,13,0,NP15SLAK_5_N001,25,1,20.037670000000002,2019-02-03 13:00:00+00:00,2019-02-03 14:00:00+00:00
183,2019-02-03,14,0,NP15SLAK_5_N001,25,1,21.06075,2019-02-03 14:00:00+00:00,2019-02-03 15:00:00+00:00
186,2019-02-03,15,0,NP15SLAK_5_N001,25,1,24.15681,2019-02-03 15:00:00+00:00,2019-02-03 16:00:00+00:00
189,2019-02-03,16,0,NP15SLAK_5_N001,25,1,29.155179999999998,2019-02-03 16:00:00+00:00,2019-02-03 17:00:00+00:00
192,2019-02-03,17,0,NP15SLAK_5_N001,25,1,38.40723,2019-02-03 17:00:00+00:00,2019-02-03 18:00:00+00:00
195,2019-02-03,18,0,NP15SLAK_5_N001,25,1,45.15206,2019-02-03 18:00:00+00:00,2019-02-03 19:00:00+00:00
198,2019-02-03,19,0,NP15SLAK_5_N001,25,1,46.84055,2019-02-03 19:00:00+00:00,2019-02-03 20:00:00+00:00
201,2019-02-03,20,0,NP15SLAK_5_N001,25,1,45.32911,2019-02-03 20:00:00+00:00,2019-02-03 21:00:00+00:00
204,2019-02-03,21,0,NP15SLAK_5_N001,25,1,43.560359999999996,2019-02-03 21:00:00+00:00,2019-02-03 22:00:00+00:00
207,2019-02-03,22,0,NP15SLAK_5_N001,25,1,40.2813,2019-02-03 22:00:00+00:00,2019-02-03 23:00:00+00:00
210,2019-02-03,23,0,NP15SLAK_5_N001,25,1,36.28795,2019-02-03 23:00:00+00:00,2019-02-04 00:00:00+00:00
213,2019-02-03,24,0,NP15SLAK_5_N001,25,1,35.16428,2019-02-04 00:00:00+00:00,2019-02-04 01:00:00+00:00
216,2019-02-04,1,0,NP15SLAK_5_N001,37,1,33.88402,2019-02-04 01:00:00+00:00,2019-02-04 02:00:00+00:00
219,2019-02-04,2,0,NP15SLAK_5_N001,37,1,32.74409,2019-02-04 02:00:00+00:00,2019-02-04 03:00:00+00:00
222,2019-02-04,3,0,NP15SLAK_5_N001,37,1,31.953809999999997,2019-02-04 03:00:00+00:00,2019-02-04 04:00:00+00:00
225,2019-02-04,4,0,NP15SLAK_5_N001,37,1,31.00587,2019-02-04 04:00:00+00:00,2019-02-04 05:00:00+00:00
228,2019-02-04,5,0,NP15SLAK_5_N001,37,1,35.13012,2019-02-04 05:00:00+00:00,2019-02-04 06:00:00+00:00
231,2019-02-04,6,0,NP15SLAK_5_N001,37,1,40.52061,2019-02-04 06:00:00+00:00,2019-02-04 07:00:00+00:00
234,2019-02-04,7,0,NP15SLAK_5_N001,37,1,53.57461,2019-02-04 07:00:00+00:00,2019-02-04 08:00:00+00:00
237,2019-02-04,8,0,NP15SLAK_5_N001,37,1,49.15947,2019-02-04 08:00:00+00:00,2019-02-04 09:00:00+00:00
240,2019-02-04,9,0,NP15SLAK_5_N001,37,1,48.66271,2019-02-04 09:00:00+00:00,2019-02-04 10:00:00+00:00
243,2019-02-04,10,0,NP15SLAK_5_N001,37,1,42.31172,2019-02-04 10:00:00+00:00,2019-02-04 11:00:00+00:00
246,2019-02-04,11,0,NP15SLAK_5_N001,37,1,38.22732,2019-02-04 11:00:00+00:00,2019-02-04 12:00:00+00:00
249,2019-02-04,12,0,NP15SLAK_5_N001,37,1,31.782890000000002,2019-02-04 12:00:00+00:00,2019-02-04 13:00:00+00:00
252,2019-02-04,13,0,NP15SLAK_5_N001,37,1,30.52083,2019-02-04 13:00:00+00:00,2019-02-04 14:00:00+00:00
255,2019-02-04,14,0,NP15SLAK_5_N001,37,1,31.930509999999998,2019-02-04 14:00:00+00:00,2019-02-04 15:00:00+00:00
258,2019-02-04,15,0,NP15SLAK_5_N001,37,1,32.46333,2019-02-04 15:00:00+00:00,2019-02-04 16:00:00+00:00
261,2019-02-04,16,0,NP15SLAK_5_N001,37,1,37.06224,2019-02-04 16:00:00+00:00,2019-02-04 17:00:00+00:00
264,2019-02-04,17,0,NP15SLAK_5_N001,37,1,46.44194,2019-02-04 17:00:00+00:00,2019-02-04 18:00:00+00:00
267,2019-02-04,18,0,NP15SLAK_5_N001,37,1,59.02458000000001,2019-02-04 18:00:00+00:00,2019-02-04 19:00:00+00:00
270,2019-02-04,19,0,NP15SLAK_5_N001,37,1,68.95855,2019-02-04 19:00:00+00:00,2019-02-04 20:00:00+00:00
273,2019-02-04,20,0,NP15SLAK_5_N001,37,1,61.285709999999995,2019-02-04 20:00:00+00:00,2019-02-04 21:00:00+00:00
276,2019-02-04,21,0,NP15SLAK_5_N001,37,1,57.865880000000004,2019-02-04 21:00:00+00:00,2019-02-04 22:00:00+00:00
279,2019-02-04,22,0,NP15SLAK_5_N001,37,1,54.35791,2019-02-04 22:00:00+00:00,2019-02-04 23:00:00+00:00
282,2019-02-04,23,0,NP15SLAK_5_N001,37,1,41.51397,2019-02-04 23:00:00+00:00,2019-02-05 00:00:00+00:00
285,2019-02-04,24,0,NP15SLAK_5_N001,37,1,39.10031,2019-02-05 00:00:00+00:00,2019-02-05 01:00:00+00:00
288,2019-02-05,1,0,NP15SLAK_5_N001,49,1,53.16985,2019-02-05 01:00:00+00:00,2019-02-05 02:00:00+00:00
291,2019-02-05,2,0,NP15SLAK_5_N001,49,1,49.43456,2019-02-05 02:00:00+00:00,2019-02-05 03:00:00+00:00
294,2019-02-05,3,0,NP15SLAK_5_N001,49,1,45.285779999999995,2019-02-05 03:00:00+00:00,2019-02-05 04:00:00+00:00
297,2019-02-05,4,0,NP15SLAK_5_N001,49,1,45.556129999999996,2019-02-05 04:00:00+00:00,2019-02-05 05:00:00+00:00
300,2019-02-05,5,0,NP15SLAK_5_N001,49,1,50.32827,2019-02-05 05:00:00+00:00,2019-02-05 06:00:00+00:00
303,2019-02-05,6,0,NP15SLAK_5_N001,49,1,57.94104,2019-02-05 06:00:00+00:00,2019-02-05 07:00:00+00:00
306,2019-02-05,7,0,NP15SLAK_5_N001,49,1,80.0731,2019-02-05 07:00:00+00:00,2019-02-05 08:00:00+00:00
309,2019-02-05,8,0,NP15SLAK_5_N001,49,1,80.28438,2019-02-05 08:00:00+00:00,2019-02-05 09:00:00+00:00
312,2019-02-05,9,0,NP15SLAK_5_N001,49,1,61.014790000000005,2019-02-05 09:00:00+00:00,2019-02-05 10:00:00+00:00
315,2019-02-05,10,0,NP15SLAK_5_N001,49,1,50.85637,2019-02-05 10:00:00+00:00,2019-02-05 11:00:00+00:00
318,2019-02-05,11,0,NP15SLAK_5_N001,49,1,44.84604,2019-02-05 11:00:00+00:00,2019-02-05 12:00:00+00:00
321,2019-02-05,12,0,NP15SLAK_5_N001,49,1,42.482240000000004,2019-02-05 12:00:00+00:00,2019-02-05 13:00:00+00:00
324,2019-02-05,13,0,NP15SLAK_5_N001,49,1,39.94924,2019-02-05 13:00:00+00:00,2019-02-05 14:00:00+00:00
327,2019-02-05,14,0,NP15SLAK_5_N001,49,1,40.44331,2019-02-05 14:00:00+00:00,2019-02-05 15:00:00+00:00
330,2019-02-05,15,0,NP15SLAK_5_N001,49,1,39.6511,2019-02-05 15:00:00+00:00,2019-02-05 16:00:00+00:00
333,2019-02-05,16,0,NP15SLAK_5_N001,49,1,42.40269,2019-02-05 16:00:00+00:00,2019-02-05 17:00:00+00:00
336,2019-02-05,17,0,NP15SLAK_5_N001,49,1,60.03633000000001,2019-02-05 17:00:00+00:00,2019-02-05 18:00:00+00:00
339,2019-02-05,18,0,NP15SLAK_5_N001,49,1,77.99163,2019-02-05 18:00:00+00:00,2019-02-05 19:00:00+00:00
342,2019-02-05,19,0,NP15SLAK_5_N001,49,1,90.95328,2019-02-05 19:00:00+00:00,2019-02-05 20:00:00+00:00
345,2019-02-05,20,0,NP15SLAK_5_N001,49,1,83.14401,2019-02-05 20:00:00+00:00,2019-02-05 21:00:00+00:00
348,2019-02-05,21,0,NP15SLAK_5_N001,49,1,79.61438000000001,2019-02-05 21:00:00+00:00,2019-02-05 22:00:00+00:00
351,2019-02-05,22,0,NP15SLAK_5_N001,49,1,75.37567,2019-02-05 22:00:00+00:00,2019-02-05 23:00:00+00:00
354,2019-02-05,23,0,NP15SLAK_5_N001,49,1,59.462740000000004,2019-02-05 23:00:00+00:00,2019-02-06 00:00:00+00:00
357,2019-02-05,24,0,NP15SLAK_5_N001,49,1,55.718090000000004,2019-02-06 00:00:00+00:00,2019-02-06 01:00:00+00:00
360,2019-02-06,1,0,NP15SLAK_5_N001,61,1,71.72541,2019-02-06 01:00:00+00:00,2019-02-06 02:00:00+00:00
363,2019-02-06,2,0,NP15SLAK_5_N001,61,1,69.44038,2019-02-06 02:00:00+00:00,2019-02-06 03:00:00+00:00
366,2019-02-06,3,0,NP15SLAK_5_N001,61,1,69.09353,2019-02-06 03:00:00+00:00,2019-02-06 04:00:00+00:00
369,2019-02-06,4,0,NP15SLAK_5_N001,61,1,69.959,2019-02-06 04:00:00+00:00,2019-02-06 05:00:00+00:00
372,2019-02-06,5,0,NP15SLAK_5_N001,61,1,71.66785,2019-02-06 05:00:00+00:00,2019-02-06 06:00:00+00:00
375,2019-02-06,6,0,NP15SLAK_5_N001,61,1,90.56967,2019-02-06 06:00:00+00:00,2019-02-06 07:00:00+00:00
378,2019-02-06,7,0,NP15SLAK_5_N001,61,1,124.81728000000001,2019-02-06 07:00:00+00:00,2019-02-06 08:00:00+00:00
381,2019-02-06,8,0,NP15SLAK_5_N001,61,1,112.12653,2019-02-06 08:00:00+00:00,2019-02-06 09:00:00+00:00
384,2019-02-06,9,0,NP15SLAK_5_N001,61,1,78.08870999999999,2019-02-06 09:00:00+00:00,2019-02-06 10:00:00+00:00
387,2019-02-06,10,0,NP15SLAK_5_N001,61,1,61.86446,2019-02-06 10:00:00+00:00,2019-02-06 11:00:00+00:00
390,2019-02-06,11,0,NP15SLAK_5_N001,61,1,57.54716,2019-02-06 11:00:00+00:00,2019-02-06 12:00:00+00:00
393,2019-02-06,12,0,NP15SLAK_5_N001,61,1,55.10941999999999,2019-02-06 12:00:00+00:00,2019-02-06 13:00:00+00:00
396,2019-02-06,13,0,NP15SLAK_5_N001,61,1,55.188430000000004,2019-02-06 13:00:00+00:00,2019-02-06 14:00:00+00:00
399,2019-02-06,14,0,NP15SLAK_5_N001,61,1,53.9481,2019-02-06 14:00:00+00:00,2019-02-06 15:00:00+00:00
402,2019-02-06,15,0,NP15SLAK_5_N001,61,1,53.06674,2019-02-06 15:00:00+00:00,2019-02-06 16:00:00+00:00
405,2019-02-06,16,0,NP15SLAK_5_N001,61,1,53.261959999999995,2019-02-06 16:00:00+00:00,2019-02-06 17:00:00+00:00
408,2019-02-06,17,0,NP15SLAK_5_N001,61,1,72.18489,2019-02-06 17:00:00+00:00,2019-02-06 18:00:00+00:00
411,2019-02-06,18,0,NP15SLAK_5_N001,61,1,105.65751999999999,2019-02-06 18:00:00+00:00,2019-02-06 19:00:00+00:00
414,2019-02-06,19,0,NP15SLAK_5_N001,61,1,133.78732,2019-02-06 19:00:00+00:00,2019-02-06 20:00:00+00:00
417,2019-02-06,20,0,NP15SLAK_5_N001,61,1,121.44301999999999,2019-02-06 20:00:00+00:00,2019-02-06 21:00:00+00:00
420,2019-02-06,21,0,NP15SLAK_5_N001,61,1,105.29791000000002,2019-02-06 21:00:00+00:00,2019-02-06 22:00:00+00:00
423,2019-02-06,22,0,NP15SLAK_5_N001,61,1,95.88013000000001,2019-02-06 22:00:00+00:00,2019-02-06 23:00:00+00:00
426,2019-02-06,23,0,NP15SLAK_5_N001,61,1,90.74661,2019-02-06 23:00:00+00:00,2019-02-07 00:00:00+00:00
429,2019-02-06,24,0,NP15SLAK_5_N001,61,1,77.32575,2019-02-07 00:00:00+00:00,2019-02-07 01:00:00+00:00
432,2019-02-07,1,0,NP15SLAK_5_N001,73,1,105.079,2019-02-07 01:00:00+00:00,2019-02-07 02:00:00+00:00
435,2019-02-07,2,0,NP15SLAK_5_N001,73,1,103.41908000000001,2019-02-07 02:00:00+00:00,2019-02-07 03:00:00+00:00
438,2019-02-07,3,0,NP15SLAK_5_N001,73,1,106.46073999999999,2019-02-07 03:00:00+00:00,2019-02-07 04:00:00+00:00
441,2019-02-07,4,0,NP15SLAK_5_N001,73,1,106.20748999999999,2019-02-07 04:00:00+00:00,2019-02-07 05:00:00+00:00
444,2019-02-07,5,0,NP15SLAK_5_N001,73,1,111.49038999999999,2019-02-07 05:00:00+00:00,2019-02-07 06:00:00+00:00
447,2019-02-07,6,0,NP15SLAK_5_N001,73,1,135.83652,2019-02-07 06:00:00+00:00,2019-02-07 07:00:00+00:00
450,2019-02-07,7,0,NP15SLAK_5_N001,73,1,184.08295,2019-02-07 07:00:00+00:00,2019-02-07 08:00:00+00:00
453,2019-02-07,8,0,NP15SLAK_5_N001,73,1,157.76105,2019-02-07 08:00:00+00:00,2019-02-07 09:00:00+00:00
456,2019-02-07,9,0,NP15SLAK_5_N001,73,1,100.90006,2019-02-07 09:00:00+00:00,2019-02-07 10:00:00+00:00
459,2019-02-07,10,0,NP15SLAK_5_N001,73,1,86.06188,2019-02-07 10:00:00+00:00,2019-02-07 11:00:00+00:00
462,2019-02-07,11,0,NP15SLAK_5_N001,73,1,77.96606,2019-02-07 11:00:00+00:00,2019-02-07 12:00:00+00:00
465,2019-02-07,12,0,NP15SLAK_5_N001,73,1,74.94879,2019-02-07 12:00:00+00:00,2019-02-07 13:00:00+00:00
468,2019-02-07,13,0,NP15SLAK_5_N001,73,1,72.57211,2019-02-07 13:00:00+00:00,2019-02-07 14:00:00+00:00
471,2019-02-07,14,0,NP15SLAK_5_N001,73,1,73.17182,2019-02-07 14:00:00+00:00,2019-02-07 15:00:00+00:00
474,2019-02-07,15,0,NP15SLAK_5_N001,73,1,77.32069,2019-02-07 15:00:00+00:00,2019-02-07 16:00:00+00:00
477,2019-02-07,16,0,NP15SLAK_5_N001,73,1,78.92349,2019-02-07 16:00:00+00:00,2019-02-07 17:00:00+00:00
480,2019-02-07,17,0,NP15SLAK_5_N001,73,1,110.1536,2019-02-07 17:00:00+00:00,2019-02-07 18:00:00+00:00
483,2019-02-07,18,0,NP15SLAK_5_N001,73,1,170.15318,2019-02-07 18:00:00+00:00,2019-02-07 19:00:00+00:00
486,2019-02-07,19,0,NP15SLAK_5_N001,73,1,207.77228,2019-02-07 19:00:00+00:00,2019-02-07 20:00:00+00:00
489,2019-02-07,20,0,NP15SLAK_5_N001,73,1,179.59418,2019-02-07 20:00:00+00:00,2019-02-07 21:00:00+00:00
492,2019-02-07,21,0,NP15SLAK_5_N001,73,1,162.985,2019-02-07 21:00:00+00:00,2019-02-07 22:00:00+00:00
495,2019-02-07,22,0,NP15SLAK_5_N001,73,1,144.91021999999998,2019-02-07 22:00:00+00:00,2019-02-07 23:00:00+00:00
498,2019-02-07,23,0,NP15SLAK_5_N001,73,1,129.33067,2019-02-07 23:00:00+00:00,2019-02-08 00:00:00+00:00
501,2019-02-07,24,0,NP15SLAK_5_N001,73,1,115.04683,2019-02-08 00:00:00+00:00,2019-02-08 01:00:00+00:00
504,2019-02-08,1,0,NP15SLAK_5_N001,85,1,153.67,2019-02-08 01:00:00+00:00,2019-02-08 02:00:00+00:00
507,2019-02-08,2,0,NP15SLAK_5_N001,85,1,149.12712,2019-02-08 02:00:00+00:00,2019-02-08 03:00:00+00:00
510,2019-02-08,3,0,NP15SLAK_5_N001,85,1,141.68726,2019-02-08 03:00:00+00:00,2019-02-08 04:00:00+00:00
513,2019-02-08,4,0,NP15SLAK_5_N001,85,1,140.89246,2019-02-08 04:00:00+00:00,2019-02-08 05:00:00+00:00
516,2019-02-08,5,0,NP15SLAK_5_N001,85,1,149.95471,2019-02-08 05:00:00+00:00,2019-02-08 06:00:00+00:00
519,2019-02-08,6,0,NP15SLAK_5_N001,85,1,180.03323,2019-02-08 06:00:00+00:00,2019-02-08 07:00:00+00:00
522,2019-02-08,7,0,NP15SLAK_5_N001,85,1,224.685,2019-02-08 07:00:00+00:00,2019-02-08 08:00:00+00:00
525,2019-02-08,8,0,NP15SLAK_5_N001,85,1,197.7539,2019-02-08 08:00:00+00:00,2019-02-08 09:00:00+00:00
528,2019-02-08,9,0,NP15SLAK_5_N001,85,1,147.1114,2019-02-08 09:00:00+00:00,2019-02-08 10:00:00+00:00
531,2019-02-08,10,0,NP15SLAK_5_N001,85,1,129.09177,2019-02-08 10:00:00+00:00,2019-02-08 11:00:00+00:00
534,2019-02-08,11,0,NP15SLAK_5_N001,85,1,126.38445,2019-02-08 11:00:00+00:00,2019-02-08 12:00:00+00:00
537,2019-02-08,12,0,NP15SLAK_5_N001,85,1,110.05913000000001,2019-02-08 12:00:00+00:00,2019-02-08 13:00:00+00:00
540,2019-02-08,13,0,NP15SLAK_5_N001,85,1,107.86966000000001,2019-02-08 13:00:00+00:00,2019-02-08 14:00:00+00:00
543,2019-02-08,14,0,NP15SLAK_5_N001,85,1,107.98947,2019-02-08 14:00:00+00:00,2019-02-08 15:00:00+00:00
546,2019-02-08,15,0,NP15SLAK_5_N001,85,1,115.74148000000001,2019-02-08 15:00:00+00:00,2019-02-08 16:00:00+00:00
549,2019-02-08,16,0,NP15SLAK_5_N001,85,1,123.96132,2019-02-08 16:00:00+00:00,2019-02-08 17:00:00+00:00
552,2019-02-08,17,0,NP15SLAK_5_N001,85,1,146.64854,2019-02-08 17:00:00+00:00,2019-02-08 18:00:00+00:00
555,2019-02-08,18,0,NP15SLAK_5_N001,85,1,182.03044,2019-02-08 18:00:00+00:00,2019-02-08 19:00:00+00:00
558,2019-02-08,19,0,NP15SLAK_5_N001,85,1,202.39626,2019-02-08 19:00:00+00:00,2019-02-08 20:00:00+00:00
561,2019-02-08,20,0,NP15SLAK_5_N001,85,1,182.70352,2019-02-08 20:00:00+00:00,2019-02-08 21:00:00+00:00
564,2019-02-08,21,0,NP15SLAK_5_N001,85,1,183.50853999999998,2019-02-08 21:00:00+00:00,2019-02-08 22:00:00+00:00
567,2019-02-08,22,0,NP15SLAK_5_N001,85,1,175.27664,2019-02-08 22:00:00+00:00,2019-02-08 23:00:00+00:00
570,2019-02-08,23,0,NP15SLAK_5_N001,85,1,152.6851,2019-02-08 23:00:00+00:00,2019-02-09 00:00:00+00:00
573,2019-02-08,24,0,NP15SLAK_5_N001,85,1,149.6418,2019-02-09 00:00:00+00:00,2019-02-09 01:00:00+00:00
576,2019-02-09,1,0,NP15SLAK_5_N001,97,1,128.83344,2019-02-09 01:00:00+00:00,2019-02-09 02:00:00+00:00
579,2019-02-09,2,0,NP15SLAK_5_N001,97,1,124.86175,2019-02-09 02:00:00+00:00,2019-02-09 03:00:00+00:00
582,2019-02-09,3,0,NP15SLAK_5_N001,97,1,115.87449,2019-02-09 03:00:00+00:00,2019-02-09 04:00:00+00:00
585,2019-02-09,4,0,NP15SLAK_5_N001,97,1,109.84853999999999,2019-02-09 04:00:00+00:00,2019-02-09 05:00:00+00:00
588,2019-02-09,5,0,NP15SLAK_5_N001,97,1,112.70945,2019-02-09 05:00:00+00:00,2019-02-09 06:00:00+00:00
591,2019-02-09,6,0,NP15SLAK_5_N001,97,1,125.93598,2019-02-09 06:00:00+00:00,2019-02-09 07:00:00+00:00
594,2019-02-09,7,0,NP15SLAK_5_N001,97,1,149.36632,2019-02-09 07:00:00+00:00,2019-02-09 08:00:00+00:00
