,date_hour_start,other,solar,wind,total_mw
0,2019-01-15 08:00:00,13162.05,0.0,403.25,13565.3
1,2019-01-15 09:00:00,13105.53,0.0,397.91,13503.44
2,2019-01-15 10:00:00,12768.65,0.0,416.12,13184.77
3,2019-01-15 11:00:00,13072.089999999998,0.0,453.37,13525.46
4,2019-01-15 12:00:00,13275.75,0.0,534.06,13809.81
5,2019-01-15 13:00:00,14006.58,0.33,616.17,14623.08
6,2019-01-15 14:00:00,15889.57,3.2600000000000002,700.69,16593.52
7,2019-01-15 15:00:00,16236.94,278.82,762.83,17278.590000000004
8,2019-01-15 16:00:00,15956.22,1091.81,812.61,17860.64
9,2019-01-15 17:00:00,15470.57,1794.05,894.2299999999999,18158.85
10,2019-01-15 18:00:00,14919.82,2294.04,975.99,18189.850000000002
11,2019-01-15 19:00:00,14026.300000000001,2739.3599999999997,1041.9,17807.56
12,2019-01-15 20:00:00,13919.07,2739.66,1079.6599999999999,17738.39
13,2019-01-15 21:00:00,13959.94,2588.07,1109.35,17657.36
14,2019-01-15 22:00:00,14159.79,2272.5,1142.16,17574.45
15,2019-01-15 23:00:00,15012.68,1384.6100000000001,1162.27,17559.56
16,2019-01-16 00:00:00,16727.33,454.01,1140.29,18321.63
17,2019-01-16 01:00:00,18996.800000000003,14.02,1080.74,20091.560000000005
18,2019-01-16 02:00:00,18853.54,0.12,1025.1999999999998,19878.86
19,2019-01-16 03:00:00,18159.16,0.0,957.86,19117.02
20,2019-01-16 04:00:00,16961.46,0.0,903.1700000000001,17864.629999999997
21,2019-01-16 05:00:00,16057.22,0.0,853.51,16910.73
22,2019-01-16 06:00:00,13883.0,0.0,803.6700000000001,14686.67
23,2019-01-16 07:00:00,12628.029999999999,0.0,789.52,13417.55
24,2019-01-16 08:00:00,12651.42,0.0,844.99,13496.41
25,2019-01-16 09:00:00,12629.76,0.0,891.8399999999999,13521.6
26,2019-01-16 10:00:00,12491.07,0.0,882.87,13373.94
27,2019-01-16 11:00:00,12546.48,0.0,886.0,13432.48
28,2019-01-16 12:00:00,12835.72,0.0,909.0,13744.72
29,2019-01-16 13:00:00,13930.04,0.31,944.09,14874.44
30,2019-01-16 14:00:00,15171.380000000001,5.91,992.81,16170.1
31,2019-01-16 15:00:00,15323.26,573.29,985.72,16882.27
32,2019-01-16 16:00:00,14417.380000000001,2126.2200000000003,899.4200000000001,17443.020000000004
33,2019-01-16 17:00:00,13834.31,3609.57,822.87,18266.75
34,2019-01-16 18:00:00,13620.359999999999,4589.62,838.3,19048.28
35,2019-01-16 19:00:00,12625.32,5029.320000000001,975.54,18630.18
36,2019-01-16 20:00:00,12280.66,4892.05,1182.5900000000001,18355.3
37,2019-01-16 21:00:00,12415.330000000002,4351.08,1315.9699999999998,18082.380000000005
38,2019-01-16 22:00:00,13076.060000000001,3515.98,1321.3200000000002,17913.36
39,2019-01-16 23:00:00,14183.119999999999,2060.58,1277.06,17520.76
40,2019-01-17 00:00:00,16392.36,555.99,1212.1,18160.45
41,2019-01-17 01:00:00,18547.27,9.58,1163.79,19720.640000000003
42,2019-01-17 02:00:00,18461.59,0.01,1186.51,19648.109999999997
43,2019-01-17 03:00:00,17228.559999999998,0.0,1256.65,18485.21
44,2019-01-17 04:00:00,16226.22,0.0,1301.92,17528.14
45,2019-01-17 05:00:00,15312.989999999998,0.0,1327.1100000000001,16640.1
46,2019-01-17 06:00:00,14010.01,0.0,1293.4,15303.41
47,2019-01-17 07:00:00,12967.57,0.0,1246.02,14213.59
48,2019-01-17 08:00:00,12115.87,0.0,1391.58,13507.45
49,2019-01-17 09:00:00,11803.61,0.0,1374.92,13178.53
50,2019-01-17 10:00:00,11695.019999999999,0.0,1386.6100000000001,13081.63
51,2019-01-17 11:00:00,11673.630000000001,0.0,1434.5700000000002,13108.2
52,2019-01-17 12:00:00,12097.77,0.0,1480.81,13578.58
53,2019-01-17 13:00:00,13150.56,0.35000000000000003,1542.6599999999999,14693.57
54,2019-01-17 14:00:00,14752.63,9.129999999999999,1593.71,16355.469999999998
55,2019-01-17 15:00:00,15509.649999999998,473.18000000000006,1633.52,17616.35
56,2019-01-17 16:00:00,14944.380000000001,1677.03,1675.18,18296.59
57,2019-01-17 17:00:00,14527.310000000001,2732.96,1687.43,18947.7
58,2019-01-17 18:00:00,14059.81,3342.28,1734.57,19136.66
59,2019-01-17 19:00:00,13524.71,3698.7799999999997,1902.86,19126.35
60,2019-01-17 20:00:00,13322.15,3588.49,2059.43,18970.07
61,2019-01-17 21:00:00,13493.570000000002,3124.67,2150.48,18768.72
62,2019-01-17 22:00:00,13763.400000000001,2488.78,2243.2200000000003,18495.4
63,2019-01-17 23:00:00,14458.510000000002,1419.6599999999999,2232.73,18110.9
64,2019-01-18 00:00:00,16493.039999999997,390.2,2100.4300000000003,18983.67
65,2019-01-18 01:00:00,17663.71,9.139999999999999,1932.9099999999999,19605.76
66,2019-01-18 02:00:00,17841.25,0.03,1880.8200000000002,19722.1
67,2019-01-18 03:00:00,16837.39,0.0,2039.3700000000001,18876.76
68,2019-01-18 04:00:00,16173.980000000001,0.0,2253.56,18427.54
69,2019-01-18 05:00:00,15015.499999999998,0.0,2348.67,17364.17
70,2019-01-18 06:00:00,12902.07,0.0,2376.81,15278.88
71,2019-01-18 07:00:00,11261.68,0.0,2380.5,13642.18
72,2019-01-18 08:00:00,10778.19,0.0,2072.89,12851.08
73,2019-01-18 09:00:00,10409.42,0.0,1966.0100000000002,12375.43
74,2019-01-18 10:00:00,10106.55,0.0,1906.37,12012.919999999998
75,2019-01-18 11:00:00,10391.609999999999,0.0,1864.77,12256.38
76,2019-01-18 12:00:00,10968.880000000001,0.0,1846.07,12814.95
77,2019-01-18 13:00:00,11496.8,0.3,1841.71,13338.809999999998
78,2019-01-18 14:00:00,12637.23,9.98,1835.05,14482.259999999998
79,2019-01-18 15:00:00,12953.650000000001,974.06,1847.9899999999998,15775.7
80,2019-01-18 16:00:00,11138.269999999999,3604.9500000000003,1782.9,16526.12
81,2019-01-18 17:00:00,10323.649999999998,5920.01,1557.01,17800.67
82,2019-01-18 18:00:00,9488.910000000002,6876.98,1195.0800000000002,17560.97
83,2019-01-18 19:00:00,9360.91,7077.8,778.77,17217.48
84,2019-01-18 20:00:00,9300.399999999998,7131.64,471.67,16903.709999999995
85,2019-01-18 21:00:00,9363.31,7138.36,348.27,16849.94
86,2019-01-18 22:00:00,9625.33,6559.52,328.40000000000003,16513.25
87,2019-01-18 23:00:00,11216.52,4501.009999999999,337.63,16055.159999999998
88,2019-01-19 00:00:00,15561.490000000002,1429.53,350.45,17341.47
89,2019-01-19 01:00:00,18612.18,11.59,367.16,18990.93
90,2019-01-19 02:00:00,18611.13,0.36,378.3,18989.79
91,2019-01-19 03:00:00,16853.91,0.0,369.07000000000005,17222.98
92,2019-01-19 04:00:00,16396.86,0.0,350.20000000000005,16747.06
93,2019-01-19 05:00:00,15378.77,0.0,330.63,15709.4
94,2019-01-19 06:00:00,14124.82,0.0,306.79,14431.61
95,2019-01-19 07:00:00,13459.34,0.0,284.79999999999995,13744.14
96,2019-01-19 08:00:00,13049.189999999999,0.0,270.21000000000004,13319.399999999998
97,2019-01-19 09:00:00,12175.539999999999,0.0,271.68,12447.22
98,2019-01-19 10:00:00,11812.09,0.0,270.08,12082.17
99,2019-01-19 11:00:00,11890.73,0.0,260.78,12151.51
100,2019-01-19 12:00:00,12054.38,0.0,247.67000000000002,12302.05
101,2019-01-19 13:00:00,12296.9,0.29000000000000004,244.5,12541.69
102,2019-01-19 14:00:00,12737.210000000001,11.7,248.95999999999998,12997.87
103,2019-01-19 15:00:00,12471.73,1089.1100000000001,251.37,13812.210000000001
104,2019-01-19 16:00:00,10257.27,3717.2200000000003,240.33,14214.820000000002
105,2019-01-19 17:00:00,9111.349999999999,5942.97,225.73,15280.05
106,2019-01-19 18:00:00,8342.27,6929.13,219.89,15491.29
107,2019-01-19 19:00:00,8193.619999999999,7129.02,213.29,15535.93
108,2019-01-19 20:00:00,8007.66,7157.88,204.19,15369.730000000001
109,2019-01-19 21:00:00,8100.389999999999,7092.4400000000005,188.57,15381.4
110,2019-01-19 22:00:00,8380.25,6441.48,169.65,14991.38
111,2019-01-19 23:00:00,9963.29,4449.09,157.14999999999998,14569.53
112,2019-01-20 00:00:00,13979.519999999999,1452.07,153.46,15585.049999999997
113,2019-01-20 01:00:00,16245.0,16.26,159.60000000000002,16420.86
114,2019-01-20 02:00:00,16417.56,0.1,177.0,16594.66
115,2019-01-20 03:00:00,15555.37,0.0,193.71,15749.08
116,2019-01-20 04:00:00,14971.45,0.0,202.63,15174.08
117,2019-01-20 05:00:00,14739.75,0.0,203.59,14943.34
118,2019-01-20 06:00:00,13855.900000000001,0.0,206.70999999999998,14062.61
119,2019-01-20 07:00:00,13341.429999999998,0.0,212.79000000000002,13554.22
120,2019-01-20 08:00:00,12299.73,0.0,174.32999999999998,12474.06
121,2019-01-20 09:00:00,11589.95,0.0,184.06,11774.01
122,2019-01-20 10:00:00,11249.169999999998,0.0,202.79000000000002,11451.96
123,2019-01-20 11:00:00,11309.03,0.0,237.3,11546.33
124,2019-01-20 12:00:00,11457.4,0.0,267.37,11724.77
125,2019-01-20 13:00:00,11496.99,0.33,312.78,11810.1
126,2019-01-20 14:00:00,11690.96,10.09,378.03,12079.08
127,2019-01-20 15:00:00,11695.779999999999,788.91,458.94000000000005,12943.63
128,2019-01-20 16:00:00,9939.8,2785.43,543.1899999999999,13268.42
129,2019-01-20 17:00:00,9057.07,4588.700000000001,619.12,14264.890000000001
130,2019-01-20 18:00:00,8050.969999999999,5578.7699999999995,721.48,14351.219999999998
131,2019-01-20 19:00:00,7845.4299999999985,5881.700000000001,913.25,14640.38
132,2019-01-20 20:00:00,7624.999999999999,5897.9800000000005,1161.17,14684.15
133,2019-01-20 21:00:00,7578.3099999999995,5678.28,1470.15,14726.74
134,2019-01-20 22:00:00,7998.84,4796.4,1866.33,14661.57
135,2019-01-20 23:00:00,9365.04,2997.4399999999996,2261.3900000000003,14623.869999999999
136,2019-01-21 00:00:00,11931.96,878.97,2483.96,15294.89
137,2019-01-21 01:00:00,13977.970000000001,4.54,2522.3,16504.81
138,2019-01-21 02:00:00,14131.65,0.5,2450.65,16582.8
139,2019-01-21 03:00:00,13196.240000000002,0.0,2452.62,15648.86
140,2019-01-21 04:00:00,12768.480000000001,0.0,2643.56,15412.04
141,2019-01-21 05:00:00,12281.79,0.0,2907.64,15189.43
142,2019-01-21 06:00:00,10596.07,0.0,3167.08,13763.15
143,2019-01-21 07:00:00,9693.880000000001,0.0,3334.3,13028.18
144,2019-01-21 08:00:00,8862.97,0.0,3629.83,12492.8
145,2019-01-21 09:00:00,8541.919999999998,0.0,3585.7300000000005,12127.649999999998
146,2019-01-21 10:00:00,8629.48,0.0,3433.18,12062.66
147,2019-01-21 11:00:00,8694.66,0.0,3257.87,11952.529999999999
148,2019-01-21 12:00:00,9662.09,0.0,3036.82,12698.91
149,2019-01-21 13:00:00,10682.85,0.19,2790.54,13473.580000000002
150,2019-01-21 14:00:00,11361.359999999999,11.629999999999999,2634.89,14007.879999999997
151,2019-01-21 15:00:00,11035.29,1001.51,2650.05,14686.850000000002
152,2019-01-21 16:00:00,10291.89,3543.4300000000003,2801.93,16637.25
153,2019-01-21 17:00:00,8765.989999999998,5736.12,2954.4,17456.51
154,2019-01-21 18:00:00,8187.550000000001,6718.26,3037.91,17943.72
155,2019-01-21 19:00:00,7941.129999999999,6966.55,3077.5099999999998,17985.19
156,2019-01-21 20:00:00,7615.690000000002,6971.88,3110.67,17698.240000000005
157,2019-01-21 21:00:00,7640.2800000000025,6849.14,3131.16,17620.58
158,2019-01-21 22:00:00,7838.35,6239.75,3152.8799999999997,17230.98
159,2019-01-21 23:00:00,9154.56,4385.93,3159.8799999999997,16700.37
160,2019-01-22 00:00:00,13197.43,1464.5900000000001,3120.57,17782.59
161,2019-01-22 01:00:00,16517.14,17.630000000000003,3071.1400000000003,19605.91
162,2019-01-22 02:00:00,16281.609999999999,0.39,3019.6699999999996,19301.67
163,2019-01-22 03:00:00,15655.96,0.0,2939.52,18595.48
164,2019-01-22 04:00:00,15156.4,0.0,2812.17,17968.57
165,2019-01-22 05:00:00,14203.95,0.0,2586.79,16790.74
166,2019-01-22 06:00:00,13215.1,0.0,2338.3500000000004,15553.45
167,2019-01-22 07:00:00,12680.67,0.0,2235.52,14916.19
168,2019-01-22 08:00:00,12029.990000000002,0.0,1926.71,13956.7
169,2019-01-22 09:00:00,12034.18,0.0,1708.63,13742.810000000001
170,2019-01-22 10:00:00,11890.949999999999,0.0,1565.95,13456.9
171,2019-01-22 11:00:00,12046.34,0.0,1525.58,13571.92
172,2019-01-22 12:00:00,12769.140000000001,0.0,1412.23,14181.37
173,2019-01-22 13:00:00,13585.6,0.09,1211.22,14796.91
174,2019-01-22 14:00:00,15116.69,15.81,1027.12,16159.619999999999
175,2019-01-22 15:00:00,14725.279999999999,1347.99,841.74,16915.01
176,2019-01-22 16:00:00,12232.07,4575.68,688.13,17495.88
177,2019-01-22 17:00:00,10260.569999999998,6956.860000000001,640.0799999999999,17857.510000000002
178,2019-01-22 18:00:00,9096.539999999999,7729.790000000001,732.4399999999999,17558.77
179,2019-01-22 19:00:00,8757.18,7854.36,846.48,17458.02
180,2019-01-22 20:00:00,8601.0,7832.85,896.97,17330.82
181,2019-01-22 21:00:00,8576.279999999999,7823.72,862.5699999999999,17262.57
182,2019-01-22 22:00:00,8671.439999999999,7377.58,748.76,16797.78
183,2019-01-22 23:00:00,10571.609999999999,5458.51,613.23,16643.35
184,2019-01-23 00:00:00,15169.5,1914.1299999999999,520.0,17603.63
185,2019-01-23 01:00:00,18931.23,24.44,481.96,19437.629999999997
186,2019-01-23 02:00:00,19144.92,0.39,478.03999999999996,19623.35
187,2019-01-23 03:00:00,18451.23,0.0,464.96000000000004,18916.19
188,2019-01-23 04:00:00,17547.920000000002,0.01,429.09000000000003,17977.02
189,2019-01-23 05:00:00,16400.38,0.01,390.4,16790.79
190,2019-01-23 06:00:00,15177.56,0.01,356.42999999999995,15534.0
191,2019-01-23 07:00:00,14242.689999999999,0.01,325.01,14567.71
192,2019-01-23 08:00:00,13677.69,0.0,298.33,13976.02
193,2019-01-23 09:00:00,13330.34,0.0,276.86,13607.2
194,2019-01-23 10:00:00,13190.14,0.0,244.12,13434.26
195,2019-01-23 11:00:00,13272.65,0.0,213.67,13486.32
196,2019-01-23 12:00:00,13909.439999999999,0.0,197.35999999999999,14106.8
197,2019-01-23 13:00:00,14871.52,0.07,185.2,15056.79
198,2019-01-23 14:00:00,16047.240000000002,15.92,183.79000000000002,16246.950000000003
199,2019-01-23 15:00:00,15781.909999999998,1345.2400000000002,177.70000000000002,17304.85
200,2019-01-23 16:00:00,12692.679999999998,4562.58,153.91,17409.17
201,2019-01-23 17:00:00,9973.169999999998,6945.5599999999995,128.28,17047.009999999995
202,2019-01-23 18:00:00,10005.02,7715.89,113.66,17834.57
203,2019-01-23 19:00:00,9821.260000000002,7850.26,115.94999999999999,17787.470000000005
204,2019-01-23 20:00:00,9691.91,7849.21,131.70000000000002,17672.82
205,2019-01-23 21:00:00,9106.84,7853.83,157.21,17117.879999999997
206,2019-01-23 22:00:00,9485.060000000001,7404.57,187.18,17076.81
207,2019-01-23 23:00:00,11192.419999999998,5461.14,220.61,16874.17
208,2019-01-24 00:00:00,15886.55,1918.37,278.7,18083.62
209,2019-01-24 01:00:00,19690.12,25.4,351.68,20067.2
210,2019-01-24 02:00:00,19511.88,0.38,393.97,19906.230000000003
211,2019-01-24 03:00:00,19020.13,0.01,367.24,19387.38
212,2019-01-24 04:00:00,17991.329999999998,0.01,296.32,18287.659999999996
213,2019-01-24 05:00:00,16980.75,0.01,245.64000000000001,17226.399999999998
214,2019-01-24 06:00:00,15950.6,0.01,211.81,16162.42
215,2019-01-24 07:00:00,14811.82,0.01,182.24,14994.07
216,2019-01-24 08:00:00,14621.7,0.0,261.08000000000004,14882.78
217,2019-01-24 09:00:00,14240.84,0.0,221.93,14462.77
218,2019-01-24 10:00:00,14060.17,0.0,213.13,14273.3
219,2019-01-24 11:00:00,14226.99,0.0,226.57999999999998,14453.57
220,2019-01-24 12:00:00,14525.76,0.0,241.9,14767.66
221,2019-01-24 13:00:00,15813.43,0.18,279.88,16093.49
222,2019-01-24 14:00:00,16668.91,16.060000000000002,325.55,17010.52
223,2019-01-24 15:00:00,16309.159999999998,1303.53,351.48,17964.17
224,2019-01-24 16:00:00,12946.78,4364.6,353.43,17664.81
225,2019-01-24 17:00:00,10486.989999999998,6730.51,350.03,17567.53
226,2019-01-24 18:00:00,9728.529999999999,7607.9,365.24,17701.670000000002
227,2019-01-24 19:00:00,9411.48,7769.46,408.49,17589.43
228,2019-01-24 20:00:00,9107.519999999999,7789.27,436.38,17333.170000000002
229,2019-01-24 21:00:00,9413.16,7791.46,420.13,17624.75
230,2019-01-24 22:00:00,9758.739999999998,7297.2,384.57,17440.51
231,2019-01-24 23:00:00,11386.560000000001,5400.01,346.38,17132.95
232,2019-01-25 00:00:00,16077.82,1920.02,324.71000000000004,18322.55
233,2019-01-25 01:00:00,19120.339999999997,21.450000000000003,326.88,19468.67
234,2019-01-25 02:00:00,19674.129999999997,0.22,342.41,20016.76
235,2019-01-25 03:00:00,18682.989999999998,0.01,341.23,19024.229999999996
236,2019-01-25 04:00:00,17723.8,0.01,318.71,18042.519999999997
237,2019-01-25 05:00:00,16679.71,0.01,298.72,16978.44
238,2019-01-25 06:00:00,15593.78,0.01,286.46000000000004,15880.25
239,2019-01-25 07:00:00,14462.62,0.01,278.57,14741.2
240,2019-01-25 08:00:00,13723.949999999999,0.0,318.02,14041.97
241,2019-01-25 09:00:00,13470.66,0.0,305.65,13776.31
242,2019-01-25 10:00:00,13092.869999999999,0.0,302.34,13395.21
243,2019-01-25 11:00:00,13253.32,0.0,318.56,13571.88
244,2019-01-25 12:00:00,13735.7,0.0,366.04999999999995,14101.75
245,2019-01-25 13:00:00,14737.98,0.060000000000000005,416.84000000000003,15154.88
246,2019-01-25 14:00:00,15878.96,18.599999999999998,415.6,16313.16
247,2019-01-25 15:00:00,15262.86,1403.26,377.38,17043.5
248,2019-01-25 16:00:00,12480.52,4715.51,317.03999999999996,17513.07
249,2019-01-25 17:00:00,10179.939999999999,7183.24,242.62,17605.8
250,2019-01-25 18:00:00,9442.859999999999,7971.22,196.97,17611.05
251,2019-01-25 19:00:00,9305.890000000001,8082.7,180.97,17569.56
252,2019-01-25 20:00:00,9164.56,8096.77,169.60000000000002,17430.93
253,2019-01-25 21:00:00,9080.51,8118.849999999999,143.41,17342.77
254,2019-01-25 22:00:00,9422.890000000003,7668.48,124.03,17215.4
255,2019-01-25 23:00:00,10997.59,5780.83,128.82999999999998,16907.25
256,2019-01-26 00:00:00,15189.440000000002,2109.94,143.02,17442.4
257,2019-01-26 01:00:00,17669.88,35.05,152.63,17857.56
258,2019-01-26 02:00:00,18156.51,0.21000000000000002,160.13,18316.85
259,2019-01-26 03:00:00,16701.98,0.01,166.39,16868.379999999997
260,2019-01-26 04:00:00,15914.4,0.01,173.57999999999998,16087.99
261,2019-01-26 05:00:00,15492.150000000001,0.01,182.63,15674.79
262,2019-01-26 06:00:00,14843.66,0.0,192.07,15035.73
263,2019-01-26 07:00:00,14078.94,0.0,206.01,14284.95
264,2019-01-26 08:00:00,13170.86,0.0,273.55,13444.41
265,2019-01-26 09:00:00,12964.880000000001,0.0,267.53999999999996,13232.420000000002
266,2019-01-26 10:00:00,12870.289999999999,0.0,269.43,13139.72
267,2019-01-26 11:00:00,12789.970000000001,0.0,299.82,13089.79
268,2019-01-26 12:00:00,12933.46,0.0,326.77,13260.23
269,2019-01-26 13:00:00,13149.39,0.2,375.65,13525.24
270,2019-01-26 14:00:00,13596.56,19.43,424.40999999999997,14040.4
271,2019-01-26 15:00:00,13260.26,1355.3799999999999,441.62,15057.26
272,2019-01-26 16:00:00,10272.939999999999,4322.28,443.99,15039.209999999997
273,2019-01-26 17:00:00,8274.419999999998,6615.820000000001,443.01,15333.249999999998
274,2019-01-26 18:00:00,7422.679999999999,7587.120000000001,446.71000000000004,15456.509999999998
275,2019-01-26 19:00:00,7046.950000000001,7771.75,461.09000000000003,15279.79
276,2019-01-26 20:00:00,6972.16,7784.54,457.46000000000004,15214.16
277,2019-01-26 21:00:00,7024.120000000001,7650.999999999999,419.23,15094.349999999999
278,2019-01-26 22:00:00,7703.1,6917.06,347.45,14967.61
279,2019-01-26 23:00:00,9980.260000000002,4941.32,275.96,15197.54
280,2019-01-27 00:00:00,13656.41,1709.53,237.17000000000002,15603.11
281,2019-01-27 01:00:00,15835.650000000001,25.8,216.83,16078.28
282,2019-01-27 02:00:00,15739.359999999999,0.02,209.01,15948.39
283,2019-01-27 03:00:00,15551.279999999999,0.0,207.18,15758.46
284,2019-01-27 04:00:00,15101.37,0.0,207.9,15309.27
285,2019-01-27 05:00:00,14638.93,0.0,207.18,14846.11
286,2019-01-27 06:00:00,13877.93,0.0,203.92999999999998,14081.86
287,2019-01-27 07:00:00,13516.650000000001,0.0,199.13,13715.78
288,2019-01-27 08:00:00,12122.230000000001,0.0,189.89000000000001,12312.12
289,2019-01-27 09:00:00,11720.43,0.0,168.18,11888.61
290,2019-01-27 10:00:00,11612.05,0.0,156.42000000000002,11768.47
291,2019-01-27 11:00:00,11570.71,0.0,150.29,11721.0
292,2019-01-27 12:00:00,11609.64,0.0,142.09,11751.73
293,2019-01-27 13:00:00,11789.83,0.32,130.21,11920.359999999999
294,2019-01-27 14:00:00,11775.12,20.51,116.88,11912.51
295,2019-01-27 15:00:00,11079.15,1188.81,105.51,12373.47
296,2019-01-27 16:00:00,8908.77,4003.68,97.22,13009.67
297,2019-01-27 17:00:00,7089.370000000001,6428.599999999999,91.21000000000001,13609.18
298,2019-01-27 18:00:00,6445.94,7517.4400000000005,76.72,14040.1
299,2019-01-27 19:00:00,6369.01,7723.75,67.74,14160.5
300,2019-01-27 20:00:00,6258.669999999999,7764.2699999999995,65.77,14088.71
301,2019-01-27 21:00:00,6360.29,7684.95,64.59,14109.83
302,2019-01-27 22:00:00,7275.620000000001,7026.46,72.11,14374.190000000002
303,2019-01-27 23:00:00,9585.3,5153.15,96.80000000000001,14835.249999999998
304,2019-01-28 00:00:00,12893.86,1871.9599999999998,126.82,14892.64
305,2019-01-28 01:00:00,15780.46,40.01,174.26,15994.73
306,2019-01-28 02:00:00,16372.62,0.1,230.46,16603.18
307,2019-01-28 03:00:00,15367.84,0.0,252.66000000000003,15620.5
308,2019-01-28 04:00:00,14935.98,0.0,261.36,15197.34
309,2019-01-28 05:00:00,14167.039999999999,0.0,287.52,14454.56
310,2019-01-28 06:00:00,13625.34,0.0,297.81,13923.15
311,2019-01-28 07:00:00,13027.75,0.0,287.93,13315.68
312,2019-01-28 08:00:00,12201.03,0.0,265.33000000000004,12466.36
313,2019-01-28 09:00:00,12117.61,0.0,221.93,12339.54
314,2019-01-28 10:00:00,11994.5,0.0,185.66,12180.16
315,2019-01-28 11:00:00,12336.660000000002,0.0,159.96,12496.62
316,2019-01-28 12:00:00,12829.310000000001,0.0,133.64,12962.95
317,2019-01-28 13:00:00,14382.16,0.3,122.49000000000001,14504.949999999999
318,2019-01-28 14:00:00,15750.710000000001,20.85,123.79,15895.350000000002
319,2019-01-28 15:00:00,15599.810000000001,1003.6399999999999,120.07,16723.52
320,2019-01-28 16:00:00,13829.73,3317.5800000000004,121.22,17268.530000000002
321,2019-01-28 17:00:00,12845.16,5144.55,124.84,18114.55
322,2019-01-28 18:00:00,11862.710000000003,5903.16,126.96000000000001,17892.83
323,2019-01-28 19:00:00,11508.18,6093.0599999999995,129.06,17730.3
324,2019-01-28 20:00:00,11519.96,5960.4800000000005,124.47,17604.91
325,2019-01-28 21:00:00,12133.59,5466.94,119.19999999999999,17719.73
326,2019-01-28 22:00:00,12490.0,4567.12,125.53999999999999,17182.66
327,2019-01-28 23:00:00,14179.150000000001,3059.65,128.78,17367.58
328,2019-01-29 00:00:00,17149.24,1060.8700000000001,121.72,18331.83
329,2019-01-29 01:00:00,19729.04,28.36,123.86999999999999,19881.27
330,2019-01-29 02:00:00,19702.05,0.09000000000000001,127.99,19830.13
331,2019-01-29 03:00:00,18339.6,0.0,129.59,18469.19
332,2019-01-29 04:00:00,17516.89,0.0,129.78,17646.67
333,2019-01-29 05:00:00,16478.09,0.0,136.27,16614.36
334,2019-01-29 06:00:00,15759.3,0.0,142.85,15902.15
335,2019-01-29 07:00:00,14425.619999999999,0.0,158.12,14583.74
336,2019-01-29 08:00:00,28123.539999999997,0.0,234.38,28357.92
337,2019-01-29 09:00:00,27758.239999999998,0.0,252.85999999999999,28011.1
338,2019-01-29 10:00:00,27964.7,0.0,280.98,28245.68
339,2019-01-29 11:00:00,27758.86,0.0,326.2,28085.06
340,2019-01-29 12:00:00,28556.18,0.0,340.82,28897.0
341,2019-01-29 13:00:00,31317.379999999997,0.68,334.06,31652.12
342,2019-01-29 14:00:00,33910.68,19.62,345.74,34276.04
343,2019-01-29 15:00:00,34125.8,1629.8400000000001,357.84000000000003,36113.479999999996
344,2019-01-29 16:00:00,28797.32,5730.78,391.3,34919.4
345,2019-01-29 17:00:00,26791.4,9516.96,429.82,36738.18
346,2019-01-29 18:00:00,25524.82,11653.02,490.98,37668.82
347,2019-01-29 19:00:00,24283.54,12286.5,599.28,37169.32
348,2019-01-29 20:00:00,23301.520000000004,12299.199999999999,763.0,36363.72
349,2019-01-29 21:00:00,23074.9,11994.16,1001.48,36070.54
350,2019-01-29 22:00:00,24282.120000000003,10734.84,1347.3400000000001,36364.3
351,2019-01-29 23:00:00,26775.980000000003,7543.58,1755.5600000000002,36075.12
352,2019-01-30 00:00:00,31779.18,2728.36,2148.56,36656.1
353,2019-01-30 01:00:00,36566.04,81.32,2460.2599999999998,39107.62
354,2019-01-30 02:00:00,37036.56,0.3,2607.74,39644.6
355,2019-01-30 03:00:00,35765.0,0.0,2566.06,38331.06
356,2019-01-30 04:00:00,33709.64,0.0,2396.44,36106.08
357,2019-01-30 05:00:00,32615.800000000003,0.0,2098.74,34714.54
358,2019-01-30 06:00:00,30369.7,0.0,1710.3600000000001,32080.06
359,2019-01-30 07:00:00,27997.66,0.0,1427.94,29425.6
360,2019-01-30 08:00:00,13884.58,0.0,310.65,14195.23
361,2019-01-30 09:00:00,13591.08,0.0,247.94,13839.02
362,2019-01-30 10:00:00,13581.1,0.0,202.57,13783.67
363,2019-01-30 11:00:00,13561.26,0.0,171.85000000000002,13733.11
364,2019-01-30 12:00:00,13925.439999999999,0.0,150.11,14075.55
365,2019-01-30 13:00:00,15148.460000000001,0.25,140.39,15289.1
366,2019-01-30 14:00:00,16509.47,21.33,148.18,16678.980000000003
367,2019-01-30 15:00:00,16451.79,1190.57,147.27,17789.63
368,2019-01-30 16:00:00,14228.84,3930.85,129.42000000000002,18289.109999999997
369,2019-01-30 17:00:00,12534.129999999997,6232.43,109.47,18876.03
370,2019-01-30 18:00:00,11352.19,7330.67,93.57,18776.43
371,2019-01-30 19:00:00,10721.89,7585.599999999999,82.67,18390.159999999996
372,2019-01-30 20:00:00,10121.230000000001,7657.12,77.94,17856.29
373,2019-01-30 21:00:00,10621.31,7574.57,74.9,18270.78
374,2019-01-30 22:00:00,10680.619999999999,6941.67,69.87,17692.16
375,2019-01-30 23:00:00,13045.7,5070.61,62.989999999999995,18179.300000000003
376,2019-01-31 00:00:00,17209.39,1869.06,60.15,19138.600000000002
377,2019-01-31 01:00:00,19333.41,48.56,71.21000000000001,19453.18
378,2019-01-31 02:00:00,19701.25,0.22,89.02,19790.49
379,2019-01-31 03:00:00,18439.9,0.0,102.12,18542.02
